year,month,breed,n_animals
2022,9,Scottish_Blackface,656.0
2022,10,Scottish_Blackface,643.0
2022,11,Scottish_Blackface,624.0
2022,12,Scottish_Blackface,592.0
2023,1,Scottish_Blackface,568.0
2023,2,Scottish_Blackface,562.0
2023,3,Scottish_Blackface,628.0
2023,4,Scottish_Blackface,646.0
2023,5,Scottish_Blackface,667.0
2023,6,Scottish_Blackface,646.0
2023,7,Scottish_Blackface,631.0
2020,1,Shropshire,2933.0
2020,2,Shropshire,3499.0
2020,3,Shropshire,3786.0
2020,4,Shropshire,3881.0
2020,5,Shropshire,3799.0
2020,6,Shropshire,3728.0
2020,7,Shropshire,3562.0
2020,8,Shropshire,3368.0
2020,9,Shropshire,3208.0
2020,10,Shropshire,3051.0
2020,11,Shropshire,2848.0
2020,12,Shropshire,2782.0
2021,1,Shropshire,3164.0
2021,2,Shropshire,3786.0
2021,3,Shropshire,4050.0
2021,4,Shropshire,4119.0
2021,5,Shropshire,4049.0
2021,6,Shropshire,3971.0
2021,7,Shropshire,3775.0
2021,8,Shropshire,3547.0
2021,9,Shropshire,3376.0
2021,10,Shropshire,3230.0
2021,11,Shropshire,3042.0
2021,12,Shropshire,3045.0
2022,1,Shropshire,3510.0
2022,2,Shropshire,3962.0
2022,3,Shropshire,4362.0
2022,4,Shropshire,4381.0
2022,5,Shropshire,4310.0
2022,6,Shropshire,4154.0
2022,7,Shropshire,3959.0
2022,8,Shropshire,3725.0
2022,9,Shropshire,3462.0
2022,10,Shropshire,3297.0
2022,11,Shropshire,3192.0
2022,12,Shropshire,3129.0
2023,1,Shropshire,3516.0
2023,2,Shropshire,4113.0
2023,3,Shropshire,4447.0
2023,4,Shropshire,4500.0
2023,5,Shropshire,4449.0
2023,6,Shropshire,4275.0
2023,7,Shropshire,4022.0
2020,1,Skudde,4430.0
2020,2,Skudde,4808.0
2020,3,Skudde,5428.0
2020,4,Skudde,5714.0
2020,5,Skudde,5747.0
2020,6,Skudde,5718.0
2020,7,Skudde,5678.0
2020,8,Skudde,5552.0
2020,9,Skudde,5480.0
2020,10,Skudde,5392.0
2020,11,Skudde,5181.0
2020,12,Skudde,4981.0
2021,1,Skudde,5121.0
2021,2,Skudde,5440.0
2021,3,Skudde,5799.0
2021,4,Skudde,6088.0
2021,5,Skudde,6103.0
2021,6,Skudde,6010.0
2021,7,Skudde,5953.0
2021,8,Skudde,5880.0
2021,9,Skudde,5785.0
2021,10,Skudde,5665.0
2021,11,Skudde,5310.0
2021,12,Skudde,5137.0
2022,1,Skudde,5146.0
2022,2,Skudde,5444.0
2022,3,Skudde,5907.0
2022,4,Skudde,6133.0
2022,5,Skudde,6356.0
2022,6,Skudde,6297.0
2022,7,Skudde,6235.0
2022,8,Skudde,6074.0
2022,9,Skudde,5911.0
2022,10,Skudde,5797.0
2022,11,Skudde,5614.0
2022,12,Skudde,5410.0
2023,1,Skudde,5318.0
2023,2,Skudde,5629.0
2023,3,Skudde,5965.0
2023,4,Skudde,6011.0
2023,5,Skudde,6018.0
2023,6,Skudde,5968.0
2023,7,Skudde,5878.0
2020,1,Soayschaf,128.0
2020,2,Soayschaf,129.0
2020,3,Soayschaf,145.0
2020,4,Soayschaf,198.0
2020,5,Soayschaf,217.0
2020,6,Soayschaf,218.0
2020,7,Soayschaf,212.0
2020,8,Soayschaf,200.0
2020,9,Soayschaf,200.0
2020,10,Soayschaf,187.0
2020,11,Soayschaf,172.0
2020,12,Soayschaf,171.0
2021,1,Soayschaf,166.0
2021,2,Soayschaf,155.0
2021,3,Soayschaf,174.0
2021,4,Soayschaf,261.0
2021,5,Soayschaf,268.0
2021,6,Soayschaf,264.0
2021,7,Soayschaf,260.0
2021,8,Soayschaf,249.0
2021,9,Soayschaf,242.0
2021,10,Soayschaf,241.0
2021,11,Soayschaf,227.0
2021,12,Soayschaf,209.0
2022,1,Soayschaf,201.0
2022,2,Soayschaf,189.0
2022,3,Soayschaf,205.0
2022,4,Soayschaf,280.0
2022,5,Soayschaf,300.0
2022,6,Soayschaf,301.0
2022,7,Soayschaf,298.0
2022,8,Soayschaf,287.0
2022,9,Soayschaf,285.0
2022,10,Soayschaf,281.0
2022,11,Soayschaf,276.0
2022,12,Soayschaf,256.0
2023,1,Soayschaf,236.0
2023,2,Soayschaf,230.0
2023,3,Soayschaf,242.0
2023,4,Soayschaf,269.0
2023,5,Soayschaf,260.0
2023,6,Soayschaf,255.0
2023,7,Soayschaf,250.0
2020,1,Spiegelschaf,7372.0
2020,2,Spiegelschaf,7813.0
2020,3,Spiegelschaf,8644.0
2020,4,Spiegelschaf,8842.0
2020,5,Spiegelschaf,8843.0
2020,6,Spiegelschaf,8644.0
2020,7,Spiegelschaf,8497.0
2020,8,Spiegelschaf,8385.0
2020,9,Spiegelschaf,8168.0
2020,10,Spiegelschaf,8676.0
2020,11,Spiegelschaf,8700.0
2020,12,Spiegelschaf,8673.0
2021,1,Spiegelschaf,8862.0
2021,2,Spiegelschaf,9244.0
2021,3,Spiegelschaf,9750.0
2021,4,Spiegelschaf,10149.0
2021,5,Spiegelschaf,10009.0
2021,6,Spiegelschaf,9830.0
2021,7,Spiegelschaf,9633.0
2021,8,Spiegelschaf,9474.0
2021,9,Spiegelschaf,9162.0
2021,10,Spiegelschaf,9965.0
2021,11,Spiegelschaf,10153.0
2021,12,Spiegelschaf,10098.0
2022,1,Spiegelschaf,10408.0
2022,2,Spiegelschaf,10684.0
2022,3,Spiegelschaf,11287.0
2022,4,Spiegelschaf,11310.0
2022,5,Spiegelschaf,11204.0
2022,6,Spiegelschaf,11043.0
2022,7,Spiegelschaf,10812.0
2022,8,Spiegelschaf,10507.0
2022,9,Spiegelschaf,10317.0
2022,10,Spiegelschaf,11150.0
2022,11,Spiegelschaf,11228.0
2022,12,Spiegelschaf,11180.0
2023,1,Spiegelschaf,11336.0
2023,2,Spiegelschaf,11726.0
2023,3,Spiegelschaf,12008.0
2023,4,Spiegelschaf,12138.0
2023,5,Spiegelschaf,11963.0
2023,6,Spiegelschaf,11598.0
2023,7,Spiegelschaf,11302.0
2020,1,Suffolk,9774.0
2020,2,Suffolk,11343.0
2020,3,Suffolk,13212.0
2020,4,Suffolk,13349.0
2020,5,Suffolk,12942.0
2020,6,Suffolk,12451.0
2020,7,Suffolk,11997.0
2020,8,Suffolk,11342.0
2020,9,Suffolk,10794.0
2020,10,Suffolk,10170.0
2020,11,Suffolk,9860.0
2020,12,Suffolk,10060.0
2021,1,Suffolk,10885.0
2021,2,Suffolk,12557.0
2021,3,Suffolk,13818.0
2021,4,Suffolk,14060.0
2021,5,Suffolk,13685.0
2021,6,Suffolk,13166.0
2021,7,Suffolk,12603.0
2021,8,Suffolk,11969.0
2021,9,Suffolk,11442.0
2021,10,Suffolk,10871.0
2021,11,Suffolk,10473.0
2021,12,Suffolk,10350.0
2022,1,Suffolk,11231.0
2022,2,Suffolk,12617.0
2022,3,Suffolk,13675.0
2022,4,Suffolk,14056.0
2022,5,Suffolk,13709.0
2022,6,Suffolk,13174.0
2022,7,Suffolk,12552.0
2022,8,Suffolk,11877.0
2022,9,Suffolk,11309.0
2022,10,Suffolk,10769.0
2022,11,Suffolk,10426.0
2022,12,Suffolk,10188.0
2023,1,Suffolk,10857.0
2023,2,Suffolk,12167.0
2023,3,Suffolk,12977.0
2023,4,Suffolk,12938.0
2023,5,Suffolk,12570.0
2023,6,Suffolk,12034.0
2023,7,Suffolk,11604.0
2020,1,Texel,8591.0
2020,2,Texel,10495.0
2020,3,Texel,12380.0
2020,4,Texel,12599.0
2020,5,Texel,12347.0
2020,6,Texel,11860.0
2020,7,Texel,11274.0
2020,8,Texel,10538.0
2020,9,Texel,9897.0
2020,10,Texel,9383.0
2020,11,Texel,8914.0
2020,12,Texel,8769.0
2021,1,Texel,9034.0
2021,2,Texel,10250.0
2021,3,Texel,12053.0
2021,4,Texel,12275.0
2021,5,Texel,12164.0
2021,6,Texel,11803.0
2021,7,Texel,11363.0
2021,8,Texel,10644.0
2021,9,Texel,9849.0
2021,10,Texel,9398.0
2021,11,Texel,8884.0
2021,12,Texel,8444.0
2022,1,Texel,8559.0
2022,2,Texel,9979.0
2022,3,Texel,11737.0
2022,4,Texel,11952.0
2022,5,Texel,11743.0
2022,6,Texel,11442.0
2022,7,Texel,11096.0
2022,8,Texel,10478.0
2022,9,Texel,9705.0
2022,10,Texel,9222.0
2022,11,Texel,8785.0
2022,12,Texel,8357.0
2023,1,Texel,8337.0
2023,2,Texel,9818.0
2023,3,Texel,11181.0
2023,4,Texel,11227.0
2023,5,Texel,11094.0
2023,6,Texel,10590.0
2023,7,Texel,10150.0
2020,1,Waldschaf,6.0
2020,2,Waldschaf,7.0
2020,3,Waldschaf,7.0
2020,4,Waldschaf,7.0
2020,5,Waldschaf,7.0
2020,6,Waldschaf,7.0
2020,7,Waldschaf,7.0
2020,8,Waldschaf,7.0
2020,9,Waldschaf,7.0
2020,10,Waldschaf,7.0
2020,11,Waldschaf,7.0
2020,12,Waldschaf,7.0
2021,1,Waldschaf,8.0
2021,2,Waldschaf,9.0
2021,3,Waldschaf,9.0
2021,4,Waldschaf,11.0
2021,5,Waldschaf,11.0
2021,6,Waldschaf,11.0
2021,7,Waldschaf,11.0
2021,8,Waldschaf,11.0
2021,9,Waldschaf,11.0
2021,10,Waldschaf,11.0
2021,11,Waldschaf,14.0
2021,12,Waldschaf,17.0
2022,1,Waldschaf,21.0
2022,2,Waldschaf,21.0
2022,3,Waldschaf,23.0
2022,4,Waldschaf,22.0
2022,5,Waldschaf,29.0
2022,6,Waldschaf,28.0
2022,7,Waldschaf,28.0
2022,8,Waldschaf,28.0
2022,9,Waldschaf,26.0
2022,10,Waldschaf,21.0
2022,11,Waldschaf,22.0
2022,12,Waldschaf,22.0
2023,1,Waldschaf,24.0
2023,2,Waldschaf,18.0
2023,3,Waldschaf,17.0
2023,4,Waldschaf,19.0
2023,5,Waldschaf,33.0
2023,6,Waldschaf,34.0
2023,7,Waldschaf,33.0
2020,1,Walliser_Landschaf,2830.0
2020,2,Walliser_Landschaf,3007.0
2020,3,Walliser_Landschaf,3269.0
2020,4,Walliser_Landschaf,3333.0
2020,5,Walliser_Landschaf,3354.0
2020,6,Walliser_Landschaf,3331.0
2020,7,Walliser_Landschaf,3321.0
2020,8,Walliser_Landschaf,3287.0
2020,9,Walliser_Landschaf,3254.0
2020,10,Walliser_Landschaf,3198.0
2020,11,Walliser_Landschaf,3102.0
2020,12,Walliser_Landschaf,3048.0
2021,1,Walliser_Landschaf,3037.0
2021,2,Walliser_Landschaf,3254.0
2021,3,Walliser_Landschaf,3508.0
2021,4,Walliser_Landschaf,3592.0
2021,5,Walliser_Landschaf,3615.0
2021,6,Walliser_Landschaf,3592.0
2021,7,Walliser_Landschaf,3514.0
2021,8,Walliser_Landschaf,3463.0
2021,9,Walliser_Landschaf,3427.0
2021,10,Walliser_Landschaf,3409.0
2021,11,Walliser_Landschaf,3316.0
2021,12,Walliser_Landschaf,3139.0
2022,1,Walliser_Landschaf,3116.0
2022,2,Walliser_Landschaf,3367.0
2022,3,Walliser_Landschaf,3591.0
2022,4,Walliser_Landschaf,3661.0
2022,5,Walliser_Landschaf,3635.0
2022,6,Walliser_Landschaf,3581.0
2022,7,Walliser_Landschaf,3536.0
2022,8,Walliser_Landschaf,3449.0
2022,9,Walliser_Landschaf,3412.0
2022,10,Walliser_Landschaf,3388.0
2022,11,Walliser_Landschaf,3213.0
2022,12,Walliser_Landschaf,3199.0
2023,1,Walliser_Landschaf,3187.0
2023,2,Walliser_Landschaf,3427.0
2023,3,Walliser_Landschaf,3671.0
2023,4,Walliser_Landschaf,3714.0
2023,5,Walliser_Landschaf,3632.0
2023,6,Walliser_Landschaf,3583.0
2023,7,Walliser_Landschaf,3505.0
2020,1,Walliser_Schwarznasenschaf,16974.0
2020,2,Walliser_Schwarznasenschaf,16723.0
2020,3,Walliser_Schwarznasenschaf,18212.0
2020,4,Walliser_Schwarznasenschaf,19039.0
2020,5,Walliser_Schwarznasenschaf,18978.0
2020,6,Walliser_Schwarznasenschaf,18550.0
2020,7,Walliser_Schwarznasenschaf,18431.0
2020,8,Walliser_Schwarznasenschaf,18127.0
2020,9,Walliser_Schwarznasenschaf,17619.0
2020,10,Walliser_Schwarznasenschaf,19792.0
2020,11,Walliser_Schwarznasenschaf,19669.0
2020,12,Walliser_Schwarznasenschaf,18973.0
2021,1,Walliser_Schwarznasenschaf,18075.0
2021,2,Walliser_Schwarznasenschaf,17359.0
2021,3,Walliser_Schwarznasenschaf,18596.0
2021,4,Walliser_Schwarznasenschaf,19705.0
2021,5,Walliser_Schwarznasenschaf,19542.0
2021,6,Walliser_Schwarznasenschaf,19179.0
2021,7,Walliser_Schwarznasenschaf,18929.0
2021,8,Walliser_Schwarznasenschaf,18522.0
2021,9,Walliser_Schwarznasenschaf,18031.0
2021,10,Walliser_Schwarznasenschaf,19882.0
2021,11,Walliser_Schwarznasenschaf,19845.0
2021,12,Walliser_Schwarznasenschaf,19333.0
2022,1,Walliser_Schwarznasenschaf,18381.0
2022,2,Walliser_Schwarznasenschaf,17794.0
2022,3,Walliser_Schwarznasenschaf,19105.0
2022,4,Walliser_Schwarznasenschaf,20138.0
2022,5,Walliser_Schwarznasenschaf,20057.0
2022,6,Walliser_Schwarznasenschaf,19476.0
2022,7,Walliser_Schwarznasenschaf,19262.0
2022,8,Walliser_Schwarznasenschaf,18891.0
2022,9,Walliser_Schwarznasenschaf,18317.0
2022,10,Walliser_Schwarznasenschaf,20058.0
2022,11,Walliser_Schwarznasenschaf,19678.0
2022,12,Walliser_Schwarznasenschaf,19045.0
2023,1,Walliser_Schwarznasenschaf,18335.0
2023,2,Walliser_Schwarznasenschaf,17771.0
2023,3,Walliser_Schwarznasenschaf,18738.0
2023,4,Walliser_Schwarznasenschaf,19626.0
2023,5,Walliser_Schwarznasenschaf,19550.0
2023,6,Walliser_Schwarznasenschaf,18810.0
2023,7,Walliser_Schwarznasenschaf,18569.0
2020,1,Weisses_Alpenschaf,73417.0
2020,2,Weisses_Alpenschaf,77280.0
2020,3,Weisses_Alpenschaf,81061.0
2020,4,Weisses_Alpenschaf,81271.0
2020,5,Weisses_Alpenschaf,79803.0
2020,6,Weisses_Alpenschaf,77474.0
2020,7,Weisses_Alpenschaf,75669.0
2020,8,Weisses_Alpenschaf,73054.0
2020,9,Weisses_Alpenschaf,69928.0
2020,10,Weisses_Alpenschaf,73291.0
2020,11,Weisses_Alpenschaf,75357.0
2020,12,Weisses_Alpenschaf,75534.0
2021,1,Weisses_Alpenschaf,76237.0
2021,2,Weisses_Alpenschaf,77372.0
2021,3,Weisses_Alpenschaf,78422.0
2021,4,Weisses_Alpenschaf,79072.0
2021,5,Weisses_Alpenschaf,77405.0
2021,6,Weisses_Alpenschaf,75078.0
2021,7,Weisses_Alpenschaf,73099.0
2021,8,Weisses_Alpenschaf,70614.0
2021,9,Weisses_Alpenschaf,66905.0
2021,10,Weisses_Alpenschaf,70311.0
2021,11,Weisses_Alpenschaf,71774.0
2021,12,Weisses_Alpenschaf,72332.0
2022,1,Weisses_Alpenschaf,73101.0
2022,2,Weisses_Alpenschaf,74163.0
2022,3,Weisses_Alpenschaf,76674.0
2022,4,Weisses_Alpenschaf,76169.0
2022,5,Weisses_Alpenschaf,74270.0
2022,6,Weisses_Alpenschaf,71930.0
2022,7,Weisses_Alpenschaf,69616.0
2022,8,Weisses_Alpenschaf,66765.0
2022,9,Weisses_Alpenschaf,63079.0
2022,10,Weisses_Alpenschaf,65872.0
2022,11,Weisses_Alpenschaf,67931.0
2022,12,Weisses_Alpenschaf,67544.0
2023,1,Weisses_Alpenschaf,67944.0
2023,2,Weisses_Alpenschaf,69520.0
2023,3,Weisses_Alpenschaf,70558.0
2023,4,Weisses_Alpenschaf,69983.0
2023,5,Weisses_Alpenschaf,67782.0
2023,6,Weisses_Alpenschaf,65159.0
2023,7,Weisses_Alpenschaf,63233.0
2020,1,Poll_Dorset,
2020,2,Poll_Dorset,
2020,3,Poll_Dorset,
2020,4,Poll_Dorset,
2020,5,Poll_Dorset,
2020,6,Poll_Dorset,
2020,7,Poll_Dorset,
2020,8,Poll_Dorset,
2020,9,Poll_Dorset,
2020,10,Poll_Dorset,
2020,11,Poll_Dorset,
2020,12,Poll_Dorset,
2021,1,Poll_Dorset,
2021,2,Poll_Dorset,
2021,3,Poll_Dorset,
2021,4,Poll_Dorset,
2021,5,Poll_Dorset,
2021,6,Poll_Dorset,
2021,7,Poll_Dorset,
2021,8,Poll_Dorset,6.0
2021,9,Poll_Dorset,6.0
2021,10,Poll_Dorset,6.0
2021,11,Poll_Dorset,6.0
2021,12,Poll_Dorset,6.0
2022,1,Poll_Dorset,22.0
2022,2,Poll_Dorset,31.0
2022,3,Poll_Dorset,37.0
2022,4,Poll_Dorset,32.0
2022,5,Poll_Dorset,32.0
2022,6,Poll_Dorset,32.0
2022,7,Poll_Dorset,32.0
2022,8,Poll_Dorset,33.0
2022,9,Poll_Dorset,33.0
2022,10,Poll_Dorset,33.0
2022,11,Poll_Dorset,33.0
2022,12,Poll_Dorset,36.0
2023,1,Poll_Dorset,35.0
2023,2,Poll_Dorset,37.0
2023,3,Poll_Dorset,32.0
2023,4,Poll_Dorset,31.0
2023,5,Poll_Dorset,30.0
2023,6,Poll_Dorset,30.0
2023,7,Poll_Dorset,30.0
2020,1,Swifter,
2020,2,Swifter,
2020,3,Swifter,
2020,4,Swifter,
2020,5,Swifter,
2020,6,Swifter,
2020,7,Swifter,
2020,8,Swifter,
2020,9,Swifter,
2020,10,Swifter,
2020,11,Swifter,
2020,12,Swifter,
2021,1,Swifter,
2021,2,Swifter,
2021,3,Swifter,
2021,4,Swifter,
2021,5,Swifter,
2021,6,Swifter,
2021,7,Swifter,
2021,8,Swifter,
2021,9,Swifter,
2021,10,Swifter,
2021,11,Swifter,
2021,12,Swifter,10.0
2022,1,Swifter,13.0
2022,2,Swifter,15.0
2022,3,Swifter,17.0
2022,4,Swifter,16.0
2022,5,Swifter,14.0
2022,6,Swifter,14.0
2022,7,Swifter,13.0
2022,8,Swifter,13.0
2022,9,Swifter,5.0
2022,10,Swifter,
2022,11,Swifter,
2022,12,Swifter,6.0
2023,1,Swifter,23.0
2023,2,Swifter,36.0
2023,3,Swifter,36.0
2023,4,Swifter,39.0
2023,5,Swifter,41.0
2023,6,Swifter,36.0
2023,7,Swifter,36.0
2020,1,Zwartbles,
2020,2,Zwartbles,
2020,3,Zwartbles,
2020,4,Zwartbles,
2020,5,Zwartbles,
2020,6,Zwartbles,
2020,7,Zwartbles,
2020,8,Zwartbles,
2020,9,Zwartbles,
2020,10,Zwartbles,
2020,11,Zwartbles,
2020,12,Zwartbles,
2021,1,Zwartbles,
2021,2,Zwartbles,
2021,3,Zwartbles,
2021,4,Zwartbles,
2021,5,Zwartbles,
2021,6,Zwartbles,
2021,7,Zwartbles,
2021,8,Zwartbles,
2021,9,Zwartbles,
2021,10,Zwartbles,
2021,11,Zwartbles,
2021,12,Zwartbles,
2022,1,Zwartbles,
2022,2,Zwartbles,
2022,3,Zwartbles,
2022,4,Zwartbles,
2022,5,Zwartbles,
2022,6,Zwartbles,
2022,7,Zwartbles,
2022,8,Zwartbles,
2022,9,Zwartbles,
2022,10,Zwartbles,
2022,11,Zwartbles,
2022,12,Zwartbles,
2023,1,Zwartbles,
2023,2,Zwartbles,
2023,3,Zwartbles,
2023,4,Zwartbles,
2023,5,Zwartbles,
2023,6,Zwartbles,
2023,7,Zwartbles,
2020,1,Wensleydale,
2020,2,Wensleydale,
2020,3,Wensleydale,
2020,4,Wensleydale,
2020,5,Wensleydale,
2020,6,Wensleydale,
2020,7,Wensleydale,
2020,8,Wensleydale,
2020,9,Wensleydale,
2020,10,Wensleydale,
2020,11,Wensleydale,
2020,12,Wensleydale,
2021,1,Wensleydale,
2021,2,Wensleydale,
2021,3,Wensleydale,
2021,4,Wensleydale,
2021,5,Wensleydale,
2021,6,Wensleydale,
2021,7,Wensleydale,
2021,8,Wensleydale,
2021,9,Wensleydale,
2021,10,Wensleydale,
2021,11,Wensleydale,
2021,12,Wensleydale,
2022,1,Wensleydale,
2022,2,Wensleydale,
2022,3,Wensleydale,
2022,4,Wensleydale,
2022,5,Wensleydale,
2022,6,Wensleydale,
2022,7,Wensleydale,
2022,8,Wensleydale,
2022,9,Wensleydale,
2022,10,Wensleydale,
2022,11,Wensleydale,
2022,12,Wensleydale,
2023,1,Wensleydale,
2023,2,Wensleydale,
2023,3,Wensleydale,
2023,4,Wensleydale,
2023,5,Wensleydale,
2023,6,Wensleydale,
2023,7,Wensleydale,
2020,1,Easy_Care,
2020,2,Easy_Care,
2020,3,Easy_Care,
2020,4,Easy_Care,
2020,5,Easy_Care,
2020,6,Easy_Care,
2020,7,Easy_Care,
2020,8,Easy_Care,
2020,9,Easy_Care,
2020,10,Easy_Care,
2020,11,Easy_Care,
2020,12,Easy_Care,
2021,1,Easy_Care,
2021,2,Easy_Care,
2021,3,Easy_Care,
2021,4,Easy_Care,
2021,5,Easy_Care,
2021,6,Easy_Care,
2021,7,Easy_Care,
2021,8,Easy_Care,
2021,9,Easy_Care,
2021,10,Easy_Care,
2021,11,Easy_Care,
2021,12,Easy_Care,
2022,1,Easy_Care,
2022,2,Easy_Care,
2022,3,Easy_Care,
2022,4,Easy_Care,
2022,5,Easy_Care,
2022,6,Easy_Care,
2022,7,Easy_Care,
2022,8,Easy_Care,
2022,9,Easy_Care,
2022,10,Easy_Care,
2022,11,Easy_Care,
2022,12,Easy_Care,
2023,1,Easy_Care,
2023,2,Easy_Care,5.0
2023,3,Easy_Care,5.0
2023,4,Easy_Care,6.0
2023,5,Easy_Care,6.0
2023,6,Easy_Care,5.0
2023,7,Easy_Care,
2020,1,Racka,
2020,2,Racka,
2020,3,Racka,
2020,4,Racka,
2020,5,Racka,
2020,6,Racka,
2020,7,Racka,
2020,8,Racka,
2020,9,Racka,
2020,10,Racka,
2020,11,Racka,
2020,12,Racka,
2021,1,Racka,
2021,2,Racka,
2021,3,Racka,
2021,4,Racka,
2021,5,Racka,
2021,6,Racka,
2021,7,Racka,
2021,8,Racka,
2021,9,Racka,
2021,10,Racka,
2021,11,Racka,
2021,12,Racka,
2022,1,Racka,
2022,2,Racka,
2022,3,Racka,
2022,4,Racka,
2022,5,Racka,
2022,6,Racka,
2022,7,Racka,
2022,8,Racka,
2022,9,Racka,
2022,10,Racka,
2022,11,Racka,
2022,12,Racka,
2023,1,Racka,
2023,2,Racka,
2023,3,Racka,
2023,4,Racka,
2023,5,Racka,
2023,6,Racka,
2023,7,Racka,
